video_id,comment_id,author_display_name,published_at,text_display,like_count
YNNDVIJHSHQ,Ugzt0g5_UxEzTafYxQl4AaABAg,@達也星猫姫希,2023-11-23T07:26:43Z,2023年も聴いてます,3
YNNDVIJHSHQ,UgwU-FkJG94AenbWMxt4AaABAg,@らむす-r2h,2023-10-26T16:59:46Z,スキマスイッチの歌って<br>箱推しするしかないくらい神曲揃いだよな,60
YNNDVIJHSHQ,UgyINOHhAiv57PszgGh4AaABAg,@user-eg6wh5us4v,2023-10-14T23:44:11Z,懐かしすぎて泣きそう,17
YNNDVIJHSHQ,UgzGOx4q9VjD-wI7bEB4AaABAg,@小夏-l3w,2023-08-27T12:54:02Z,いやいや、大橋さんアイドルやん,48
YNNDVIJHSHQ,UgyZY-Nnx_nszGyumDZ4AaABAg,@浅見雄一-e5p,2023-08-27T02:57:55Z,やはり何度聞いても良い,2
YNNDVIJHSHQ,UgxYayKJYzZmLw_OoRt4AaABAg,@子孫繁栄-l4j,2023-07-01T19:55:55Z,優しさが足りてないなぁって方にぜひオススメしたい一曲,6
YNNDVIJHSHQ,UgytR2X-ljrgIVVZRHN4AaABAg,@すけ-h4s,2023-06-10T12:23:12Z,2023年も聴いてる,8
YNNDVIJHSHQ,UgwGye2Z0qXpQztJq-Z4AaABAg,@筋肉野郎-l1s,2023-03-17T10:58:44Z,過小評価されすぎなんだよな,7
YNNDVIJHSHQ,UgwYew3J_y1CfTAyztV4AaABAg,@kanade1234,2023-02-14T10:45:13Z,16歳ですがこの曲めちゃすきです,14
YNNDVIJHSHQ,UgxSf7DzDlxu3VyHhcZ4AaABAg,@あゆちん-o1d,2023-02-05T13:59:13Z,スキマスイッチの曲って、知る人ぞ知る感じがすっごい好きなの、、、,12
YNNDVIJHSHQ,UgwOTnzg4Iz30Y7zt5l4AaABAg,@阿藤愉快,2023-01-10T14:21:35Z,この曲が好きな女の子いたらそれだけで好きになりそう。それくらい好きな歌。,13
YNNDVIJHSHQ,UgwjTD0vvld0aGtQPqt4AaABAg,@suteadomk10,2023-01-09T20:06:38Z,この曲毎年冬になると必ず脳内で再生するんだよね,19
YNNDVIJHSHQ,Ugy4VC1tGtHfBI8MP4t4AaABAg,@user-yn1uj8bv4z,2022-12-29T11:41:28Z,冬といえばクリスマスソングより<br>こっちかもw,10
YNNDVIJHSHQ,Ugy88MNVi8KwLBqL8dd4AaABAg,@ななゆい-b1u,2022-12-18T02:50:33Z,今年もこの季節が来たね～,3
YNNDVIJHSHQ,UgxfDg-qube0VpmLLeh4AaABAg,@inuch9395,2022-11-23T13:44:54Z,"2022今久々に戻ってきたもう時期,2023",1
YNNDVIJHSHQ,UgyzlDWc34bQk8nnecl4AaABAg,@powersryukyu2668,2022-11-11T10:04:16Z,冬ってゆうか甲子園にあいそうな曲,3
YNNDVIJHSHQ,Ugze-c6i1U2l6908hSl4AaABAg,@つむつむ-y8c,2022-10-21T12:33:33Z,くっそ懐かしいな腐るほど聞いたわ,3
YNNDVIJHSHQ,UgyRxwi2jDD8qwpcZYN4AaABAg,@kazuki.kobayashi,2022-10-21T08:44:57Z,詩がマジでサイコー！<br>もっと評価されるべき名曲だ！,14
YNNDVIJHSHQ,UgxJOdMUXnitGZPYBfh4AaABAg,@河本晃-j8u,2022-10-05T12:23:21Z,"<a href=""https://www.youtube.com/watch?v=YNNDVIJHSHQ&amp;t=214"">3:34</a>",2
YNNDVIJHSHQ,UgyN9OHFSvpXkyFsikt4AaABAg,@risa801,2022-09-16T08:31:54Z,この歌が1番好きかも〜,4
YNNDVIJHSHQ,Ugwu0T8zctFbnE56b8N4AaABAg,@Rock-mz8xd,2022-03-14T12:48:58Z,"美しい曲。<a href=""http://www.youtube.com/results?search_query=%23%E3%83%9E%E3%83%95%E3%83%A9%E3%83%BC"">#マフラー</a>　もいい感じ",0
YNNDVIJHSHQ,UgyDaT_nfoihAQuUt0p4AaABAg,@古川はやぶさ,2022-03-03T01:18:51Z,ラジオで久しぶりに聴いた〜😌,1
YNNDVIJHSHQ,UgwCz_kQlVAZdh_exDJ4AaABAg,@山-h7m7x,2022-02-20T05:13:12Z,音不安定じゃね？,0
YNNDVIJHSHQ,Ugykag9GSFEWIS-kadF4AaABAg,@劇場火花,2022-02-13T13:22:25Z,王子,0
YNNDVIJHSHQ,UgydwgtzbtxopCNQZ4V4AaABAg,@m1zar,2022-02-01T02:46:49Z,Una Excelente Cancion con un buen significado!,5
YNNDVIJHSHQ,UgzxNd7Zrq8xDRlJ72p4AaABAg,@あっくん-w4y,2022-01-22T17:00:19Z,冨田恵一,0
YNNDVIJHSHQ,UgzuKOZ5XogR5bW33fF4AaABAg,@いちご俺-n1b,2022-01-17T12:58:44Z,やっぱりスキマスイッチの中でこの曲一番好き,11
YNNDVIJHSHQ,UgyYC5PLV3K4Mu0UThp4AaABAg,@あけちゃん-h5f,2022-01-10T06:00:45Z,本当にいい曲です。👍<br>特に冬は良くききます。<br>懐かしいなぁー。<br>若い頃のスキマスイッチ😍💓<br>10何年聞き続けてます。,13
YNNDVIJHSHQ,UgzahxiOJzvBpLKFnMB4AaABAg,@不労丸二井都の助,2021-12-31T22:47:02Z,2022年になっても聴いてる民✋,4
YNNDVIJHSHQ,UgxpGENsTLkEvaS5RPN4AaABAg,@ポテト-s4m,2021-12-14T18:39:08Z,これ今リリースしてたら確実数千万再生いく曲だぞ,24
YNNDVIJHSHQ,UgzEfdSq91YfYjGkhs54AaABAg,@わるんたくんにょろにょろ,2021-12-04T09:16:22Z,、！、,0
YNNDVIJHSHQ,Ugz560BsVeyKNRoK8Hh4AaABAg,@小島洋-k2d,2021-11-25T13:31:41Z,真太君のアフロ、また見たいなぁ⁉︎,0
YNNDVIJHSHQ,UgzTSagXuzmPjOJxOtd4AaABAg,@catffy5702,2021-11-23T13:44:53Z,冬が近づくとこの曲が頭の中で再生されます。<br>とっても暖かくて幸せになれる最高の楽曲です✨,40
YNNDVIJHSHQ,Ugw9vMXHIHuaO11nywp4AaABAg,@矢部聡美-u8c,2021-10-21T10:15:37Z,L,0
YNNDVIJHSHQ,UgyJfnOtOJu6erz0Q7V4AaABAg,@ygalaxy1276,2021-10-05T12:40:14Z,怒ったような表情も甘えてんだろう?<br>もう昔のようには不安になったりしないよ<br>幸せって感情で優しくなれる<br>君が僕に隠れるほど寒い日だったとしても<br><br>吐く息が白く光るとケムリみたいってハシャいだ<br>ほらその仕草で今年も僕に舞い降りる<br><br>響く音色は冬の口笛<br>途切れないように暖めていこう フタリで<br><br>「だまってついて来い」なんてなかなか言えないけど<br>同じ歩幅で歩いてく、そんな風でいたいよね<br><br>形の無いものは確かに信じるのは難しい<br>でも君がいればきっと木枯らしにも勝てんのさ<br><br>肩を寄せ合い凍えず実るくちなしの下で<br>君の手をそっと 握るんだ<br><br>淡い雪のように溶けないで潰されないで<br>僕らの季節はこれからも続く<br><br>響く音色は冬の口笛<br>途切れないように 育てていこう<br><br>つなぐ、心が温もる<br>降り積もる奇跡 拾い集めて<br>零れないように持っていこう<br>これからも2人でずっと…,83
YNNDVIJHSHQ,UgwJuNVJWvSSsVF5D-J4AaABAg,@飛鳥推し-q1x,2021-10-04T14:16:11Z,冬に絶対聴きたくなる曲だし、冬じゃなくても聴きたい曲。,6
YNNDVIJHSHQ,Ugyt7KvMxRVc-vdenDZ4AaABAg,@ありんこ-h3e,2021-09-26T13:09:02Z,恋してぇなぁ,2
YNNDVIJHSHQ,UgyfviH-DB8we3hdkx54AaABAg,@chiharumachu,2021-09-15T11:12:53Z,RAG FAIRの引地洋輔くんが奏をラジオでかけていたのが出会いでした<br>気になり始めた頃、夏雲ノイズが発売され一気にのめり込みました<br>スキマを好きになってから初めて買ったCDなので楽曲の良さもさる事ながら思い出深く、1番好きな歌です<br>名曲は色褪せないですよね,7
YNNDVIJHSHQ,UgzFdBlf_bja7Irlj4J4AaABAg,@うゆ-f2p,2021-09-02T08:02:56Z,冬の口笛かなり好き,17
YNNDVIJHSHQ,Ugy7UE7f12M4ceMcdsZ4AaABAg,@user-ep9zf6jh8f,2021-06-26T04:55:55Z,最近のコメントが3週間以上だったんで更新しました,2
YNNDVIJHSHQ,Ugyv1wACNkeKPtc6B9N4AaABAg,@ぺいべい-b7r,2021-06-04T11:27:25Z,明治メロディーキッスの曲だったよーな？？とにかく懐かしいです、、、冬の口笛😭,4
YNNDVIJHSHQ,Ugyilq92_OgJ-jOruNJ4AaABAg,@オダジョリギー-f2n,2021-05-31T07:16:39Z,PV含めて一番好き,8
YNNDVIJHSHQ,UgxoYohm3UFWIndnWkd4AaABAg,@黒猫ヤマト-o7x,2021-05-27T14:39:18Z,冬の雪空に、空を見上げながら聴くこの唄は、たまらなく切なくて心がギュッとなる。,9
YNNDVIJHSHQ,UgwBwP51OxMFr3e7Vzt4AaABAg,@はんぺん-o3x,2021-05-07T16:16:54Z,聞いてる！,0
YNNDVIJHSHQ,Ugx5m4jH1LpWu5qKFT94AaABAg,@ヌベスコ-o7l,2021-04-19T19:27:14Z,この雰囲気たまらん。後ろでなってるフルートやばいわ,4
YNNDVIJHSHQ,Ugw0q5-aubjZjIl0_jR4AaABAg,@user-nd7sv5nv6x,2021-04-08T18:43:50Z,小学生の頃<br>朝はやく起きてCDプレイヤーで<br>聞いてから学校いってた<br>あの感じがたまんなかった,7
YNNDVIJHSHQ,UgwXwlfpqJjYfUFN_yp4AaABAg,@esra7025,2021-04-01T16:55:45Z,I love SUKİMASWİTCH,3
YNNDVIJHSHQ,Ugxt77v7svXYpEE9R_t4AaABAg,@suimei7387,2021-03-21T23:00:06Z,スキマ小3のとき友達に勧められてずっと好き！<br>なんでこの曲聞かなかったんだろ、、、,6
YNNDVIJHSHQ,UgzdzHoQbOZUBn9Cr3l4AaABAg,@yamada-2007,2021-02-25T09:34:01Z,スキマスイッチの中で一番好きな曲,33
YNNDVIJHSHQ,Ugw28HM5hd-qPuWTkOF4AaABAg,@rimo9889,2021-02-09T17:06:59Z,스키마스위치의 그 특유의 음색은 너무나 아름답다... 아련한 느낌이 드는 명곡,4
YNNDVIJHSHQ,UgxUem-11NJ6qy0XMrd4AaABAg,@tuchimura8227,2021-01-31T08:55:45Z,今のような時期は歌いたくなりますね。<br>最後のところ、キレイに出るとすごく気持ち良い。,9
YNNDVIJHSHQ,UgwOH5Uo8YRHCIGGUOx4AaABAg,@あがぼう,2021-01-31T05:27:35Z,怒ったような表情も甘えてんだろう?<br>もう昔のようには不安になったりしないよ<br>幸せって感情で優しくなれる<br>君が僕に隠れるほど寒い日だったとしても<br><br>吐く息が白く光るとケムリみたいってハシャいだ<br>ほらその仕草で今年も僕に舞い降りる<br><br>響く音色は冬の口笛<br>途切れないように暖めていこう フタリで<br><br>「だまってついて来い」なんてなかなか言えないけど<br>同じ歩幅で歩いてく、そんな風でいたいよね<br><br>形の無いものは確かに信じるのは難しい<br>でも君がいればきっと木枯らしにも勝てんのさ<br><br>肩を寄せ合い凍えず実るくちなしの下で<br>君の手をそっと 握るんだ<br><br>淡い雪のように溶けないで潰されないで<br>僕らの季節はこれからも続く<br><br>響く音色は冬の口笛<br>途切れないように 育てていこう<br><br>つなぐ、心が温もる<br>降り積もる奇跡 拾い集めて<br>零れないように持っていこう<br>これからも2人でずっと…,11
YNNDVIJHSHQ,Ugx0tQGr59VCA0Uoapx4AaABAg,@gk-oo8nb,2021-01-22T07:35:03Z,フォーミーみたい<br><br>声で癒される,3
YNNDVIJHSHQ,UgyK585gJeVFqofheJN4AaABAg,@ゆうゆ-o6v,2021-01-14T22:43:18Z,きゅぅぅん❤️ってしちゃうよなぁ。スゴイ好きな歌😌💕,7
YNNDVIJHSHQ,Ugy8C7tVG8pJtBRf2UZ4AaABAg,@HDKawabata,2021-01-14T17:56:55Z,cara esse do cabelao e muito engraçado xD,1
YNNDVIJHSHQ,UgzU5FJWbOnbx6VcX_t4AaABAg,@ひまつぶし-u7f,2021-01-14T13:37:51Z,今でも聴いてる人🖖,45
YNNDVIJHSHQ,UgzvQq1-b5VB2HEvm1F4AaABAg,@吉田健-e5g,2021-01-13T14:06:29Z,全部最高だけど、ピアノの間奏最高！,7
YNNDVIJHSHQ,UgyzZuhFpvXfgD7pVdB4AaABAg,@ケイコ-h9t,2021-01-13T09:43:38Z,この時期に冬の口笛はたまりません！早く普通の日々に戻ってほしい😭,9
YNNDVIJHSHQ,UgwsBMzPcRxKbQgbFeV4AaABAg,@user-user-463,2020-12-15T05:09:11Z,雪が降り始ると、毎年聴きに来るなあ〜スキマ好きや〜,9
YNNDVIJHSHQ,UgwIzA_utrrm0bkDj8J4AaABAg,@mk.2594,2020-12-13T16:02:28Z,この歌は名曲だよ。,19
YNNDVIJHSHQ,UgxHLTX-eN6qEajXAk94AaABAg,@佐藤邦洋,2020-11-22T20:28:55Z,これ聴くと昔大好きだった彼女とのこと思い出す。素敵な思い出だ。<br>今おれは別の女性と結婚してて幸せだけど、いつか老後にでもあの時たのしかったねと話したいな。,10
YNNDVIJHSHQ,UgwLLp5hbQEQrkEA6uN4AaABAg,@えーりゃん,2020-10-27T16:56:44Z,懐かしい<br>すごく好きな曲<br>学生の頃ずっと聴いてたな〜,2
YNNDVIJHSHQ,UgxCbaEIGNuVjPZk54p4AaABAg,@kouheik9156,2020-10-11T13:01:44Z,俺の中では…ほぼ色褪せない✨,5
16dCkDnhpAA,Ugw1L8qgnpnPkmstoMt4AaABAg,@yuumi_1,2025-08-23T10:21:52Z,田中圭PV素敵だな〜<br>合ってるな〜<br>って昔みてたけど、、<br><br>不倫やら掛けポーカーやら😂色んな意味でピッタリな曲になってしまった😅<br>田中圭なら飲みに来ないかで許されるのか,3
16dCkDnhpAA,UgzLfgMswmv-5zfElb14AaABAg,@googlemail6978,2025-08-22T10:30:17Z,この曲出た頃まだ永野芽郁５歳,3
16dCkDnhpAA,UgwjNc84PfbJVmMHBVJ4AaABAg,@Trip-Raven-r2z,2025-07-12T13:32:36Z,まだスキマスイッチを知らなかった頃、これを有線で聴いて「この歌いいな」って思った、スキマとの最初の出会いだった。それが後で全アルバム揃えることになろうとは（全アル持ってるのはミスチルとスキマだけ）。,2
16dCkDnhpAA,UgzhOQ58Hwh4Vi7o-nx4AaABAg,@さか-v4t,2025-05-21T10:38:12Z,スキマファンとして田中圭の報道みてすぐこれ思い出した,10
16dCkDnhpAA,UgynLkmf_d8YjdTtZG14AaABAg,@なかむぅ-d7o,2025-05-08T09:02:30Z,ごめんねとすぐに謝るのだ！！！！,20
16dCkDnhpAA,UgwUdS5mCFeWFH4ruuh4AaABAg,@マミィすし,2025-04-23T09:35:11Z,田中圭が話題なので久しぶりに観にきました。,59
16dCkDnhpAA,UgwHboGjPcAmuVHtU9x4AaABAg,@yamada-2007,2025-02-24T10:34:00Z,超スキマっぽい曲だよなコレ,7
16dCkDnhpAA,Ugxp3g712BejT7-U4oZ4AaABAg,@もこ-t7l,2025-01-11T04:45:01Z,自分用 歌詞<br><br>言葉で汚しあい　譲り合えなかったなぁ<br>それはタブーだって承知の上　後片付けもせずさよなら<br>２人会わない日々がもう１０日続いてる<br>このままじゃダメって解る　頭では解ってんだ<br><br>君の言葉の節々にいつもトゲがあるから<br>逆撫でされて気に入らなくて　ついカッとなってしまう<br>ごめんねとすぐに切り出して　飲みに来ないかって誘いたいけど<br>先に引きさがんのもシャクだな　それじゃまさに君の思い通りだ<br><br>いつもはとばすのに占いなんて見てさ<br>「相性32%」―結果にかなり落ちている<br><br>かわいくてスタイルも良くて実はすごい彼女だ<br>野放しにしている場合じゃないや　手遅れになる前に<br>我慢比べならもういいだろ？朝まで飲み明かして忘れないか<br>まさかすでにどっかの輩と…そんなバカな　僕の思い過ごしさ…<br><br>大切なのはくだらないこのプライドなんかじゃない<br>君がいなけりゃ何を飲んだところで　ほら、味気ない<br><br>ごめんねとすぐに謝るのだ！君の文句だってとことん飲むぞ！！<br>ここで引きさがんのが本当の男らしさ　僕の思う勝利だ<br>で、また僕は君の思い通りだ,26
16dCkDnhpAA,UgzPyq343H5KGjKli0R4AaABAg,@とうがらし大魔神,2025-01-09T04:03:08Z,天空不動産の外回り行ってる2年目の頃のはるたんって感じがして<br>すきだお　✈️,0
16dCkDnhpAA,Ugxic4ukcmQV7bapmTJ4AaABAg,@よよ-t6f,2024-10-19T13:48:10Z,こうも不器用な男がしっくりる人なかなか居ないよね   何回聞いても飽きない！好きだ！,1
16dCkDnhpAA,UgzaEeFiL97mA68Q8NN4AaABAg,@raruuuu34,2024-08-12T10:40:28Z,スキマスイッチで1番好きな曲,4
16dCkDnhpAA,UgwgVYtw2ETPcB-VXJd4AaABAg,@福山-t9d,2024-07-03T05:14:02Z,この曲って、グレイテスト・ヒッツに収録してるバージョンと曲調違いますよね？,2
16dCkDnhpAA,UgyR1n2fgz-V9sZ_zRt4AaABAg,@tomonaosuzukiful,2024-05-02T16:35:54Z,最高の歌詞。アルバムで聴いてからずっと大好きな一曲。<br>結局彼女の思い通りになる最後が最高すぎる,5
16dCkDnhpAA,Ugy2gvByk4uO8rv-1cl4AaABAg,@marketyu3683,2024-04-15T10:33:52Z,子供の時意味もわからずよく母親と聞いてたな。メロディがめちゃくちゃ好きで歌詞もわからず口ずさんでた。<br>今社会人になって、仕事こなすようになってめちゃくちゃ飲みべ高くなって誰かを飲みに誘いたいって思った時、ふとこの歌思い出して聴きにきた。<br>これ書いてる間も涙が止まらない😢,6
16dCkDnhpAA,UgwMcyUBWDhqnl9X2Kd4AaABAg,@yu__che,2024-03-30T15:25:35Z,田中圭ｶﾜﾁｲ,2
16dCkDnhpAA,Ugzff35CiWP5Kmw1ntx4AaABAg,@HassyChannel510,2024-03-22T10:16:46Z,空創クリップはスキマスイッチを深く知るきっかけになったアルバムだった。<br>当時小学生で意味もわからず聴いていたけど、大人になるとこの歌詞に込められた意味がよく分かるし、ほんといい曲だなと思う,5
16dCkDnhpAA,UgyTk1WaTYDMTJooKwZ4AaABAg,@Henryafton_,2024-02-28T01:37:39Z,Itsumo kiite dayo!,0
16dCkDnhpAA,UgwGUwJzySQltFdX7MR4AaABAg,@time1097,2024-02-20T20:53:20Z,우리 케이 진짜 애기애기 모에다.. 사랑이다,0
16dCkDnhpAA,Ugxm2qThe4Xe7qJQ61N4AaABAg,@SA-dd1io,2024-02-19T16:15:36Z,学生時代大好きでずーっと聞いていました。まだ飲めない年だったけど（笑）この曲の主人公のような、深くて暖かい愛情をくれる人こそ、ほんとうに自分を愛してくれる人なのかなって思ったのを覚えてる。意地とプライドの狭間で葛藤するけど、大切なものを手放さないために何が必要なのかよくわかってる人って、本当男らしくてかっこいいし、かわいいなって大人になった今でも思います。,2
16dCkDnhpAA,UgwePiEqAu5keBafRZh4AaABAg,@unico1018,2024-02-19T10:10:51Z,はるまきバージョンでPVリメイクしてほしい〜‼︎‼︎,0
16dCkDnhpAA,UgwLfoowNubr4smZwe94AaABAg,@蓮月-c1b,2024-02-19T03:25:31Z,今まではスキマスイッチが好きで聞いてましたが、田中圭さんが若くてかわいいですね！<br>確かに伏線回収のようですね。,2
16dCkDnhpAA,Ugz1OW99ewCCbcApb_94AaABAg,@横尾幸子,2024-02-18T10:28:50Z,スキマスイッチ可愛い応援する大好き❤,0
16dCkDnhpAA,Ugyw-q2jhFxYgNzU4aR4AaABAg,@TSUKIKYABE,2024-02-15T16:20:16Z,わたしも！聞きにきました^^,1
16dCkDnhpAA,UgyX-ZQshyOC3_5dTYF4AaABAg,@kassy5162,2024-02-14T15:14:36Z,Lovin’ Song聴いて<br>Revival聴きにいって<br>飲みに来ないかを聴きにきました！笑,131
16dCkDnhpAA,UgwHm1DCR-zdjccLj0F4AaABAg,@kakkun1687,2024-01-26T21:41:33Z,このpvで使われてるお店で今働いてます！赤いカーテンもそのまんまです🥹🥹,166
16dCkDnhpAA,UgxhoywmWQ3SShXHAYx4AaABAg,@ララ-b1d,2024-01-14T10:57:02Z,失礼ながら田中圭さんがこんなに演技がうまくて素敵な俳優さんになられるとはこの時はまだ知らなかった…<br>そしてこのPVと音楽が本当によくあっている。,14
16dCkDnhpAA,UgzvvmSoQTZxLWtmHi54AaABAg,@aaaaaw-z1q,2023-12-21T13:07:43Z,"<a href=""https://www.youtube.com/watch?v=16dCkDnhpAA&amp;t=103"">1:43</a> 『優柔不断朝不機嫌服脱ぎっぱなし好き嫌い多い靴揃えない皿洗いしないちょっとそれ一口頂戴って言う&quot;改札で引っかかる&quot;… 』のとこ！www",55
16dCkDnhpAA,Ugyq1-dd3BcYvY8Aupt4AaABAg,@シャチたか,2023-12-10T15:50:09Z,酔っ払います🥳🎶🎶,0
16dCkDnhpAA,UgyY6DUEHQdVjmxwNLx4AaABAg,@オワタ-i9b,2023-10-27T10:50:16Z,なんか最近めっちゃ聴いてる,5
16dCkDnhpAA,UgxakJWuVhlsjU22wwN4AaABAg,@leiko5627,2023-10-26T09:46:16Z,既に天空不動産に入って働いてるはるたんですかね,7
16dCkDnhpAA,UgzRYWFbvl041Eo7ovB4AaABAg,@うんたん-y4p,2023-10-03T02:11:34Z,200万再生おめでとう㊗️,3
16dCkDnhpAA,UgxfGszCvBojpXIDuAJ4AaABAg,@小夏-l3w,2023-09-26T12:20:03Z,CDプレイヤーが時代を感じますが、歌は全く古さはありません,3
16dCkDnhpAA,UgzAYH4BoFJPVURSl3l4AaABAg,@user-nm5oh7zz7t,2023-09-25T03:36:30Z,ハルたんおかえり😭,5
16dCkDnhpAA,Ugzi2erBgDdc9HXTNW94AaABAg,@oooooioooooo,2023-05-09T12:06:30Z,コメ欄の人が言ってる伏線回収って、なんのことですか？,2
16dCkDnhpAA,Ugwqx7tNvy8TVHwx73d4AaABAg,@はぼさん,2023-03-22T22:35:36Z,2023年3月まだ、聞いてます。,5
16dCkDnhpAA,UgwDKtkOyaFI34EKH2R4AaABAg,@ズコ-z6y,2023-02-20T15:36:09Z,田中圭？,3
16dCkDnhpAA,Ugz8dqrfmIvhF77CDL54AaABAg,@ごんちゃん-d1u,2023-01-29T01:12:24Z,いますぐ行く❤❤❤,1
16dCkDnhpAA,UgxXThBTiszZS0OiXBV4AaABAg,@kkikuchi555,2022-12-19T11:28:33Z,ワックスガチガチでガラケーいじってる田中圭がかわいい,4
16dCkDnhpAA,UgxsWCibmrCp74Kx3BR4AaABAg,@ボンジョビ-v6b,2022-12-12T15:14:22Z,"まだ聴いてるなう(2022/12/13 <a href=""https://www.youtube.com/watch?v=16dCkDnhpAA&amp;t=859"">00:14:19</a>)",2
16dCkDnhpAA,UgyZXnm37JUenVbheht4AaABAg,@jadysheep102,2022-11-29T14:15:33Z,何度聴いてもやっぱり良い‼<br>男らしさ、というかこれを聴くとキュンとする男性の可愛らしさ全開な曲😆💕,1
16dCkDnhpAA,UgwYPIZ9Zvg95mwRZA94AaABAg,@ずっきーに-r7p,2022-11-21T11:50:54Z,こんな恋愛をしたい,1
16dCkDnhpAA,Ugz44mbyNFnbM8klZqh4AaABAg,@darienscheme1689,2022-11-12T07:06:51Z,中学生の時はそんなに良いと思わなかったのに、今は最も好きな1曲。でまたスキマスイッチにはまってます！,7
16dCkDnhpAA,UgzS_h1gbdZLuIrTCtF4AaABAg,@山田太郎-k9b6g,2022-10-19T23:33:56Z,「引き下がるのがほんとの男らしさ」ほんとこれですよ,26
16dCkDnhpAA,UgwjayqZUc7CGFnFgKJ4AaABAg,@あけちゃん-h5f,2022-10-17T00:28:16Z,おっさんずラブ❤️を見てこれと繋がってるんだーと本当にすぐに思いました。,13
16dCkDnhpAA,UgxFynTB3SxUVMdbwA54AaABAg,@ja791aRJTT,2022-10-14T09:52:58Z,これを金曜日の夕方辺りから聞くと神,8
16dCkDnhpAA,Ugzyn6HBye-jhOtqXTJ4AaABAg,@love-t8o5w,2022-09-02T10:59:56Z,疲れた時に聴きたくなる曲,8
16dCkDnhpAA,UgwHqiCWkS82rcnX4PJ4AaABAg,@kapi1983,2022-08-29T14:00:39Z,CDプレイヤー懐かしー！,1
16dCkDnhpAA,Ugwn70mxyhEoMQR8I4Z4AaABAg,@ダーチュ,2022-08-04T03:55:50Z,スキマスイッチのなかで一番好き,7
16dCkDnhpAA,Ugw19Qnqz_v03GV6Mc14AaABAg,@Nico_Yashi,2022-06-05T06:30:08Z,懐かしい,2
16dCkDnhpAA,Ugy5ztdE06TsLukvxu94AaABAg,@おーくー-n9e,2022-06-03T16:10:11Z,このあと大橋さんが同じく当てて、<br>常田さんが買おうとすると、ボタン押しても出てこないってやつですね。,4
16dCkDnhpAA,UgwIjD3AoFP2c8vP1Wl4AaABAg,@せばすちゃん-k3k,2022-05-25T12:53:30Z,あり得ないくらいいい曲,49
16dCkDnhpAA,UgxtuC2h8qxeBgS_LTB4AaABAg,@小島洋-k2d,2021-12-28T15:17:38Z,好き❗️この歌。,6
16dCkDnhpAA,UgxJmF3_KlaOX3aOLlJ4AaABAg,@奈保子菊池,2021-11-23T00:30:18Z,田中圭、昔から好きです〜💕<br>ドラマ「世界の中心で愛を叫ぶ」で、綾瀬はるかに唐突にキスするシーンもあったけど、あの当時はまだ脇役の存在だったな…<br>今じゃこんなにいい男になって、ドラマやCMに引っ張りだこですもんね〜✨✨<br>同い年として誇りだわ〜✨💓,7
16dCkDnhpAA,UgyMtcgDtWC2xVun3wh4AaABAg,@yokotakahashi4833,2021-09-10T14:44:31Z,きゃあ、！田中圭くんんん！とスキマスイッチ！,0
16dCkDnhpAA,UgyNqqu57QlBT3WY-TJ4AaABAg,@かつと-f4q,2021-09-07T21:02:18Z,喧嘩した時の救済曲,3
16dCkDnhpAA,Ugxm_kMZadCgfFu0VUV4AaABAg,@やなきだきょうこ,2021-08-22T06:33:19Z,この動画好きです🎵スキマスイッチさんおっさんずラブで好きになりました👊😆🎵圭くん若い頃から好きです,2
16dCkDnhpAA,UgxTJytvOMFR8T4kuWh4AaABAg,@patwongco,2021-05-07T11:07:22Z,Still my favourite song!,14
16dCkDnhpAA,UgymqDlofZxQbSqTNO14AaABAg,@kartperry8284,2021-04-26T10:35:37Z,CDウォークマンの時代！田中圭さんおかわいらしい。,2
16dCkDnhpAA,UgylHccAMgVFtM_27x54AaABAg,@twelve-jj9ej,2021-04-14T02:30:43Z,この頃の田中圭他に若手の通称イケメン俳優多すぎて殆ど見ること無かったなー。,1
16dCkDnhpAA,UgwHi9oKJqr2R9XMUmR4AaABAg,@あい-o3r5k,2021-03-26T07:51:36Z,今は飲みにいけないからこそ！<br>宅飲みしまっせ！,0
16dCkDnhpAA,Ugwr4Vcu5FE4MP8IwDp4AaABAg,@とし-s6j,2021-03-24T06:29:12Z,揉みにこないか。ならすぐ謝る,6
16dCkDnhpAA,UgxYEjpFY43TkbNeWhV4AaABAg,@rimo9889,2021-03-24T01:11:20Z,정말 신나는곡!,4
16dCkDnhpAA,Ugz4n_4-OVO7oPTUFRp4AaABAg,@ぺぱみん-d2l,2021-03-15T14:10:03Z,高校の時に唯一好きだった女の先生がこの曲が好きって言ってたの思い出して、ふと来ちゃった <br><br>その先生、私の代が卒業したタイミングで元担任と結婚したんだよなあ 幸せだといいなあ,8
16dCkDnhpAA,Ugxzk8KOM8-jUrQE-8N4AaABAg,@yasu8705,2021-03-13T14:52:05Z,"<a href=""https://www.youtube.com/watch?v=16dCkDnhpAA&amp;t=36"">0:36</a>ここのG7行くとこ個人的にめっちゃカッコいい〜",8
16dCkDnhpAA,UgzWUZJA1NnRFk4GD-R4AaABAg,@おちり-b6p,2021-02-13T11:59:37Z,中学の頃に聞いてて歌詞なんて気にしてなかった。大学に入って彼女ができて、今まさにこの状況すぎてびっくりした<br>｢我慢比べならもういいだろう｣のとこでうるっときてしまった,4
